id_string,loan_id_string,amount,date,direction,is_late,fee
05394,0965,83.33,2017-08-20,debit,0,0.0
05395,0965,83.33,2017-08-27,debit,0,0.0
05396,0965,83.33,2017-09-03,debit,0,0.0
05397,0967,252.5,2013-07-27,debit,0,0.0
05398,0967,252.5,2013-08-03,debit,0,0.0
05399,0967,252.5,2013-08-10,debit,0,0.0
05400,0967,252.5,2013-08-18,debit,1,20.0
05401,0968,317.5,2018-02-09,debit,0,0.0
05402,0968,317.5,2018-02-16,debit,0,0.0
05403,0968,317.5,2018-02-23,debit,0,0.0
05404,0968,317.5,2018-03-02,debit,0,0.0
05405,0969,275.0,2016-05-15,debit,0,0.0
05406,0969,275.0,2016-05-22,debit,0,0.0
05407,0969,275.0,2016-05-29,debit,0,0.0
05408,0969,275.0,2016-06-05,debit,0,0.0
05409,0970,187.5,2019-12-21,debit,0,0.0
05410,0970,187.5,2019-12-28,debit,0,0.0
05411,0970,187.5,2020-01-04,debit,0,0.0
05412,0970,187.5,2020-01-11,debit,0,0.0
05413,0970,187.5,2020-01-18,debit,0,0.0
05414,0970,187.5,2020-01-25,debit,0,0.0
05415,0970,187.5,2020-02-01,debit,0,0.0
05416,0970,187.5,2020-02-08,debit,0,0.0
05417,0971,140.83,2017-03-23,debit,0,0.0
05418,0971,140.83,2017-03-31,debit,1,20.0
05419,0971,140.83,2017-04-06,debit,0,0.0
05420,0971,140.83,2017-04-13,debit,0,0.0
05421,0971,140.83,2017-04-20,debit,0,0.0
05422,0971,140.83,2017-04-27,debit,0,0.0
05423,0971,140.83,2017-05-04,debit,0,0.0
05424,0971,140.83,2017-05-11,debit,0,0.0
05425,0971,140.83,2017-05-18,debit,0,0.0
05426,0971,140.83,2017-05-25,debit,0,0.0
05427,0971,140.83,2017-06-01,debit,0,0.0
05428,0971,140.83,2017-06-08,debit,0,0.0
05429,0972,94.0,2019-09-03,debit,0,0.0
05430,0972,94.0,2019-09-10,debit,0,0.0
05431,0972,94.0,2019-09-17,debit,0,0.0
05432,0972,94.0,2019-09-24,debit,0,0.0
05433,0972,94.0,2019-10-01,debit,0,0.0
05434,0972,94.0,2019-10-08,debit,0,0.0
05435,0972,94.0,2019-10-15,debit,0,0.0
05436,0972,94.0,2019-10-22,debit,0,0.0
05437,0972,94.0,2019-10-29,debit,0,0.0
05438,0972,94.0,2019-11-05,debit,0,0.0
05439,0972,94.0,2019-11-12,debit,0,0.0
05440,0972,94.0,2019-11-19,debit,0,0.0
05441,0972,94.0,2019-11-26,debit,0,0.0
05442,0972,94.0,2019-12-03,debit,0,0.0
05443,0972,94.0,2019-12-10,debit,0,0.0
05444,0973,160.0,2017-06-22,debit,0,0.0
05445,0973,160.0,2017-06-29,debit,0,0.0
05446,0973,160.0,2017-07-06,debit,0,0.0
05447,0973,160.0,2017-07-13,debit,0,0.0
05448,0973,160.0,2017-07-20,debit,0,0.0
05449,0973,160.0,2017-07-27,debit,0,0.0
05450,0973,160.0,2017-08-03,debit,0,0.0
05451,0973,160.0,2017-08-11,debit,1,20.0
05452,0974,172.5,2015-03-01,debit,1,20.0
05453,0974,172.5,2015-03-07,debit,0,0.0
05454,0974,172.5,2015-03-14,debit,0,0.0
05455,0974,172.5,2015-03-22,debit,1,20.0
05456,0974,172.5,2015-03-28,debit,0,0.0
05457,0974,172.5,2015-04-04,debit,0,0.0
05458,0974,172.5,2015-04-11,debit,0,0.0
05459,0974,172.5,2015-04-18,debit,0,0.0
05460,0975,99.17,2015-12-14,debit,0,0.0
05461,0975,99.17,2015-12-21,debit,0,0.0
05462,0975,99.17,2015-12-28,debit,0,0.0
05463,0975,99.17,2016-01-04,debit,0,0.0
05464,0975,99.17,2016-01-11,debit,0,0.0
05465,0975,99.17,2016-01-18,debit,0,0.0
05466,0975,99.17,2016-01-25,debit,0,0.0
05467,0975,99.17,2016-02-01,debit,0,0.0
05468,0975,99.17,2016-02-08,debit,0,0.0
05469,0975,99.17,2016-02-15,debit,0,0.0
05470,0975,99.17,2016-02-22,debit,0,0.0
05471,0975,99.17,2016-02-29,debit,0,0.0
05472,0976,150.0,2014-03-07,debit,0,0.0
05473,0976,150.0,2014-03-14,debit,0,0.0
05474,0976,150.0,2014-03-22,debit,1,20.0
05475,0976,150.0,2014-03-28,debit,0,0.0
05476,0977,85.0,2012-05-14,debit,0,0.0
05477,0977,85.0,2012-05-21,debit,0,0.0
05478,0977,85.0,2012-05-28,debit,0,0.0
05479,0977,85.0,2012-06-04,debit,0,0.0
05480,0977,85.0,2012-06-11,debit,0,0.0
05481,0977,85.0,2012-06-18,debit,0,0.0
05482,0977,85.0,2012-06-25,debit,0,0.0
05483,0977,85.0,2012-07-02,debit,0,0.0
05484,0977,85.0,2012-07-09,debit,0,0.0
05485,0977,85.0,2012-07-16,debit,0,0.0
05486,0978,277.5,2014-03-15,debit,0,0.0
05487,0978,277.5,2014-03-22,debit,0,0.0
05488,0978,277.5,2014-03-29,debit,0,0.0
05489,0978,277.5,2014-04-05,debit,0,0.0
05490,0979,91.33600000000001,2017-10-26,debit,0,0.0
05491,0979,91.33600000000001,2017-11-02,debit,0,0.0
05492,0979,91.33600000000001,2017-11-09,debit,0,0.0
05493,0979,91.33600000000001,2017-11-16,debit,0,0.0
05494,0979,91.33600000000001,2017-11-23,debit,0,0.0
05495,0979,91.33600000000001,2017-11-30,debit,0,0.0
05496,0979,91.33600000000001,2017-12-07,debit,0,0.0
05497,0979,91.33600000000001,2017-12-14,debit,0,0.0
05498,0979,91.33600000000001,2017-12-21,debit,0,0.0
05499,0979,91.33600000000001,2017-12-28,debit,0,0.0
05500,0979,91.33600000000001,2018-01-04,debit,0,0.0
05501,0979,91.33600000000001,2018-01-11,debit,0,0.0
05502,0979,91.33600000000001,2018-01-18,debit,0,0.0
05503,0979,91.33600000000001,2018-01-25,debit,0,0.0
05504,0979,91.33600000000001,2018-02-01,debit,0,0.0
05505,0982,342.5,2013-03-11,debit,0,0.0
05506,0982,342.5,2013-03-18,debit,0,0.0
05507,0982,342.5,2013-03-25,debit,0,0.0
05508,0982,342.5,2013-04-01,debit,0,0.0
05509,0984,78.33,2019-03-27,debit,0,0.0
05510,0984,78.33,2019-04-03,debit,0,0.0
05511,0984,78.33,2019-04-10,debit,0,0.0
05512,0984,78.33,2019-04-17,debit,0,0.0
05513,0984,78.33,2019-04-24,debit,0,0.0
05514,0984,78.33,2019-05-02,debit,1,20.0
05515,0984,78.33,2019-05-08,debit,0,0.0
05516,0984,78.33,2019-05-15,debit,0,0.0
05517,0984,78.33,2019-05-22,debit,0,0.0
05518,0984,78.33,2019-05-29,debit,0,0.0
05519,0984,78.33,2019-06-06,debit,1,20.0
05520,0984,78.33,2019-06-12,debit,0,0.0
05521,0985,188.0,2017-12-24,debit,0,0.0
05522,0985,188.0,2017-12-31,debit,0,0.0
05523,0985,188.0,2018-01-07,debit,0,0.0
05524,0985,188.0,2018-01-14,debit,0,0.0
05525,0985,188.0,2018-01-21,debit,0,0.0
05526,0986,245.0,2015-11-18,debit,0,0.0
05527,0986,245.0,2015-11-25,debit,0,0.0
05528,0986,245.0,2015-12-02,debit,0,0.0
05529,0986,245.0,2015-12-10,debit,1,20.0
05530,0987,397.5,2014-06-10,debit,0,0.0
05531,0987,397.5,2014-06-17,debit,0,0.0
05532,0987,397.5,2014-06-24,debit,0,0.0
05533,0987,397.5,2014-07-01,debit,0,0.0
05534,0988,165.0,2012-02-16,debit,0,0.0
05535,0988,165.0,2012-02-23,debit,0,0.0
05536,0988,165.0,2012-03-01,debit,0,0.0
05537,0988,165.0,2012-03-08,debit,0,0.0
05538,0989,70.0,2013-12-26,debit,0,0.0
05539,0989,70.0,2014-01-02,debit,0,0.0
05540,0989,70.0,2014-01-09,debit,0,0.0
05541,0989,70.0,2014-01-16,debit,0,0.0
05542,0989,70.0,2014-01-23,debit,0,0.0
05543,0989,70.0,2014-01-30,debit,0,0.0
05544,0989,70.0,2014-02-06,debit,0,0.0
05545,0989,70.0,2014-02-13,debit,0,0.0
05546,0989,70.0,2014-02-20,debit,0,0.0
05547,0989,70.0,2014-02-27,debit,0,0.0
05548,0989,70.0,2014-03-06,debit,0,0.0
05549,0989,70.0,2014-03-13,debit,0,0.0
05550,0990,99.0,2019-08-31,debit,0,0.0
05551,0990,99.0,2019-09-07,debit,0,0.0
05552,0990,99.0,2019-09-14,debit,0,0.0
05553,0990,99.0,2019-09-21,debit,0,0.0
05554,0990,99.0,2019-09-28,debit,0,0.0
05555,0990,99.0,2019-10-05,debit,0,0.0
05556,0990,99.0,2019-10-12,debit,0,0.0
05557,0990,99.0,2019-10-19,debit,0,0.0
05558,0990,99.0,2019-10-26,debit,0,0.0
05559,0990,99.0,2019-11-02,debit,0,0.0
05560,0991,222.5,2013-05-12,debit,0,0.0
05561,0991,222.5,2013-05-19,debit,0,0.0
05562,0991,222.5,2013-05-26,debit,0,0.0
05563,0991,222.5,2013-06-02,debit,0,0.0
05564,0992,237.5,2018-04-26,debit,0,0.0
05565,0992,237.5,2018-05-03,debit,0,0.0
05566,0992,237.5,2018-05-10,debit,0,0.0
05567,0992,237.5,2018-05-17,debit,0,0.0
05568,0993,85.83,2014-05-17,debit,0,0.0
05569,0993,85.83,2014-05-24,debit,0,0.0
05570,0993,85.83,2014-05-31,debit,0,0.0
05571,0993,85.83,2014-06-07,debit,0,0.0
05572,0993,85.83,2014-06-14,debit,0,0.0
05573,0993,85.83,2014-06-21,debit,0,0.0
05574,0993,85.83,2014-06-28,debit,0,0.0
05575,0993,85.83,2014-07-05,debit,0,0.0
05576,0993,85.83,2014-07-12,debit,0,0.0
05577,0993,85.83,2014-07-19,debit,0,0.0
05578,0993,85.83,2014-07-26,debit,0,0.0
05579,0993,85.83,2014-08-02,debit,0,0.0
05580,0994,118.0,2014-04-11,debit,0,0.0
05581,0994,118.0,2014-04-18,debit,0,0.0
05582,0994,118.0,2014-04-25,debit,0,0.0
05583,0994,118.0,2014-05-02,debit,0,0.0
05584,0994,118.0,2014-05-09,debit,0,0.0
05585,0994,118.0,2014-05-16,debit,0,0.0
05586,0994,118.0,2014-05-24,debit,1,20.0
05587,0994,118.0,2014-05-30,debit,0,0.0
05588,0994,118.0,2014-06-06,debit,0,0.0
05589,0994,118.0,2014-06-13,debit,0,0.0
05590,0996,93.75,2018-04-12,debit,0,0.0
05591,0996,93.75,2018-04-19,debit,0,0.0
05592,0996,93.75,2018-04-26,debit,0,0.0
05593,0996,93.75,2018-05-03,debit,0,0.0
05594,0996,93.75,2018-05-10,debit,0,0.0
05595,0996,93.75,2018-05-17,debit,0,0.0
05596,0996,93.75,2018-05-24,debit,0,0.0
05597,0996,93.75,2018-05-31,debit,0,0.0
05598,0997,153.75,2017-03-05,debit,0,0.0
05599,0997,153.75,2017-03-13,debit,1,20.0
05600,0997,153.75,2017-03-19,debit,0,0.0
05601,0997,153.75,2017-03-26,debit,0,0.0
05602,0997,153.75,2017-04-02,debit,0,0.0
05603,0997,153.75,2017-04-09,debit,0,0.0
05604,0997,153.75,2017-04-16,debit,0,0.0
05605,0997,153.75,2017-04-23,debit,0,0.0
05606,0998,151.25,2019-11-08,debit,0,0.0
05607,0998,151.25,2019-11-15,debit,0,0.0
05608,0998,151.25,2019-11-22,debit,0,0.0
05609,0998,151.25,2019-11-29,debit,0,0.0
05610,0998,151.25,2019-12-06,debit,0,0.0
05611,0998,151.25,2019-12-13,debit,0,0.0
05612,0998,151.25,2019-12-20,debit,0,0.0
05613,0998,151.25,2019-12-27,debit,0,0.0
05614,0999,250.0,2014-06-24,debit,0,0.0
05615,0999,250.0,2014-07-01,debit,0,0.0
05616,0999,250.0,2014-07-08,debit,0,0.0
05617,0999,250.0,2014-07-15,debit,0,0.0
05618,1000,123.75,2016-12-06,debit,0,0.0
05619,1000,123.75,2016-12-13,debit,0,0.0
05620,1000,123.75,2016-12-20,debit,0,0.0
05621,1000,123.75,2016-12-27,debit,0,0.0
05622,1000,123.75,2017-01-03,debit,0,0.0
05623,1000,123.75,2017-01-11,debit,1,20.0
05624,1000,123.75,2017-01-17,debit,0,0.0
05625,1000,123.75,2017-01-24,debit,0,0.0
05626,1001,132.5,2016-09-20,debit,0,0.0
05627,1001,132.5,2016-09-27,debit,0,0.0
05628,1001,132.5,2016-10-04,debit,0,0.0
05629,1001,132.5,2016-10-11,debit,0,0.0
05630,1001,132.5,2016-10-18,debit,0,0.0
05631,1001,132.5,2016-10-25,debit,0,0.0
05632,1001,132.5,2016-11-01,debit,0,0.0
05633,1001,132.5,2016-11-08,debit,0,0.0
05634,1002,260.0,2012-06-11,debit,0,0.0
05635,1002,260.0,2012-06-18,debit,0,0.0
05636,1002,260.0,2012-06-25,debit,0,0.0
05637,1002,260.0,2012-07-02,debit,0,0.0
05638,1003,112.5,2019-11-19,debit,0,0.0
05639,1003,112.5,2019-11-26,debit,0,0.0
05640,1003,112.5,2019-12-04,debit,1,20.0
05641,1003,112.5,2019-12-10,debit,0,0.0
05642,1003,112.5,2019-12-17,debit,0,0.0
05643,1003,112.5,2019-12-24,debit,0,0.0
05644,1003,112.5,2019-12-31,debit,0,0.0
05645,1003,112.5,2020-01-07,debit,0,0.0
05646,1004,108.33,2017-01-07,debit,0,0.0
05647,1004,108.33,2017-01-14,debit,0,0.0
05648,1004,108.33,2017-01-21,debit,0,0.0
05649,1004,108.33,2017-01-29,debit,1,20.0
05650,1004,108.33,2017-02-04,debit,0,0.0
05651,1004,108.33,2017-02-11,debit,0,0.0
05652,1004,108.33,2017-02-18,debit,0,0.0
05653,1004,108.33,2017-02-25,debit,0,0.0
05654,1004,108.33,2017-03-04,debit,0,0.0
05655,1004,108.33,2017-03-11,debit,0,0.0
05656,1004,108.33,2017-03-18,debit,0,0.0
05657,1004,108.33,2017-03-25,debit,0,0.0
05658,1005,245.0,2017-03-19,debit,0,0.0
05659,1005,245.0,2017-03-26,debit,0,0.0
05660,1005,245.0,2017-04-02,debit,0,0.0
05661,1005,245.0,2017-04-09,debit,0,0.0
05662,1006,176.0,2014-04-21,debit,0,0.0
05663,1006,176.0,2014-04-28,debit,0,0.0
05664,1006,176.0,2014-05-05,debit,0,0.0
05665,1006,176.0,2014-05-12,debit,0,0.0
05666,1006,176.0,2014-05-19,debit,0,0.0
05667,1008,79.17,2014-10-22,debit,0,0.0
05668,1008,79.17,2014-10-29,debit,0,0.0
05669,1008,79.17,2014-11-05,debit,0,0.0
05670,1008,79.17,2014-11-12,debit,0,0.0
05671,1008,79.17,2014-11-19,debit,0,0.0
05672,1008,79.17,2014-11-26,debit,0,0.0
05673,1008,79.17,2014-12-03,debit,0,0.0
05674,1008,79.17,2014-12-10,debit,0,0.0
05675,1008,79.17,2014-12-17,debit,0,0.0
05676,1008,79.17,2014-12-24,debit,0,0.0
05677,1008,79.17,2014-12-31,debit,0,0.0
05678,1008,79.17,2015-01-07,debit,0,0.0
05679,1009,195.0,2015-09-05,debit,1,20.0
05680,1009,195.0,2015-09-11,debit,0,0.0
05681,1009,195.0,2015-09-18,debit,0,0.0
05682,1009,195.0,2015-09-25,debit,0,0.0
05683,1010,109.17,2015-12-09,debit,0,0.0
05684,1010,109.17,2015-12-16,debit,0,0.0
05685,1010,109.17,2015-12-23,debit,0,0.0
05686,1010,109.17,2015-12-30,debit,0,0.0
05687,1010,109.17,2016-01-06,debit,0,0.0
05688,1010,109.17,2016-01-13,debit,0,0.0
05689,1010,109.17,2016-01-20,debit,0,0.0
05690,1010,109.17,2016-01-27,debit,0,0.0
05691,1010,109.17,2016-02-03,debit,0,0.0
05692,1010,109.17,2016-02-10,debit,0,0.0
05693,1010,109.17,2016-02-17,debit,0,0.0
05694,1010,109.17,2016-02-24,debit,0,0.0
05695,1011,63.33,2017-08-09,debit,0,0.0
05696,1011,63.33,2017-08-17,debit,1,20.0
05697,1011,63.33,2017-08-23,debit,0,0.0
05698,1011,63.33,2017-08-30,debit,0,0.0
05699,1011,63.33,2017-09-06,debit,0,0.0
05700,1011,63.33,2017-09-13,debit,0,0.0
05701,1011,63.33,2017-09-20,debit,0,0.0
05702,1011,63.33,2017-09-27,debit,0,0.0
05703,1011,63.33,2017-10-04,debit,0,0.0
05704,1011,63.33,2017-10-11,debit,0,0.0
05705,1011,63.33,2017-10-18,debit,0,0.0
05706,1011,63.33,2017-10-25,debit,0,0.0
05707,1012,63.0,2019-07-23,debit,0,0.0
05708,1012,63.0,2019-07-30,debit,0,0.0
05709,1012,63.0,2019-08-06,debit,0,0.0
05710,1012,63.0,2019-08-13,debit,0,0.0
05711,1012,63.0,2019-08-20,debit,0,0.0
05712,1012,63.0,2019-08-27,debit,0,0.0
05713,1012,63.0,2019-09-03,debit,0,0.0
05714,1012,63.0,2019-09-10,debit,0,0.0
05715,1012,63.0,2019-09-17,debit,0,0.0
05716,1012,63.0,2019-09-24,debit,0,0.0
05717,1016,75.0,2014-08-03,debit,0,0.0
05718,1016,75.0,2014-08-10,debit,0,0.0
05719,1016,75.0,2014-08-18,debit,1,20.0
05720,1016,75.0,2014-08-24,debit,0,0.0
05721,1016,75.0,2014-08-31,debit,0,0.0
05722,1016,75.0,2014-09-07,debit,0,0.0
05723,1016,75.0,2014-09-14,debit,0,0.0
05724,1016,75.0,2014-09-21,debit,0,0.0
05725,1016,75.0,2014-09-28,debit,0,0.0
05726,1016,75.0,2014-10-05,debit,0,0.0
05727,1016,75.0,2014-10-12,debit,0,0.0
05728,1016,75.0,2014-10-19,debit,0,0.0
05729,1018,85.0,2013-10-08,debit,0,0.0
05730,1018,85.0,2013-10-15,debit,0,0.0
05731,1018,85.0,2013-10-22,debit,0,0.0
05732,1018,85.0,2013-10-30,debit,1,20.0
05733,1018,85.0,2013-11-05,debit,0,0.0
05734,1018,85.0,2013-11-12,debit,0,0.0
05735,1018,85.0,2013-11-19,debit,0,0.0
05736,1018,85.0,2013-11-26,debit,0,0.0
05737,1018,85.0,2013-12-03,debit,0,0.0
05738,1018,85.0,2013-12-10,debit,0,0.0
05739,1019,96.67,2013-04-13,debit,0,0.0
05740,1019,96.67,2013-04-20,debit,0,0.0
05741,1019,96.67,2013-04-28,debit,1,20.0
05742,1019,96.67,2013-05-04,debit,0,0.0
05743,1019,96.67,2013-05-11,debit,0,0.0
05744,1019,96.67,2013-05-18,debit,0,0.0
05745,1019,96.67,2013-05-25,debit,0,0.0
05746,1019,96.67,2013-06-01,debit,0,0.0
05747,1019,96.67,2013-06-08,debit,0,0.0
05748,1019,96.67,2013-06-15,debit,0,0.0
05749,1019,96.67,2013-06-22,debit,0,0.0
05750,1019,96.67,2013-06-29,debit,0,0.0
05751,1020,130.0,2016-05-18,debit,0,0.0
05752,1020,130.0,2016-05-25,debit,0,0.0
05753,1020,130.0,2016-06-01,debit,0,0.0
05754,1020,130.0,2016-06-08,debit,0,0.0
05755,1021,220.0,2019-07-17,debit,0,0.0
05756,1021,220.0,2019-07-24,debit,0,0.0
05757,1021,220.0,2019-07-31,debit,0,0.0
05758,1021,220.0,2019-08-07,debit,0,0.0
05759,1022,168.75,2014-07-21,debit,0,0.0
05760,1022,168.75,2014-07-28,debit,0,0.0
05761,1022,168.75,2014-08-04,debit,0,0.0
05762,1022,168.75,2014-08-11,debit,0,0.0
05763,1022,168.75,2014-08-18,debit,0,0.0
05764,1022,168.75,2014-08-25,debit,0,0.0
05765,1022,168.75,2014-09-01,debit,0,0.0
05766,1022,168.75,2014-09-08,debit,0,0.0
05767,1023,97.5,2014-04-04,debit,1,20.0
05768,1023,97.5,2014-04-10,debit,0,0.0
05769,1023,97.5,2014-04-18,debit,1,20.0
05770,1023,97.5,2014-04-24,debit,0,0.0
05771,1023,97.5,2014-05-02,debit,1,20.0
05772,1023,97.5,2014-05-08,debit,0,0.0
05773,1023,97.5,2014-05-15,debit,0,0.0
05774,1023,97.5,2014-05-22,debit,0,0.0
05775,1023,97.5,2014-05-29,debit,0,0.0
05776,1023,97.5,2014-06-05,debit,0,0.0
05777,1023,97.5,2014-06-12,debit,0,0.0
05778,1023,97.5,2014-06-19,debit,0,0.0
05779,1024,234.0,2013-01-19,debit,0,0.0
05780,1024,234.0,2013-01-26,debit,0,0.0
05781,1024,234.0,2013-02-02,debit,0,0.0
05782,1024,234.0,2013-02-09,debit,0,0.0
05783,1024,234.0,2013-02-16,debit,0,0.0
05784,1026,57.336000000000006,2015-01-02,debit,0,0.0
05785,1026,57.336000000000006,2015-01-09,debit,0,0.0
05786,1026,57.336000000000006,2015-01-16,debit,0,0.0
05787,1026,57.336000000000006,2015-01-23,debit,0,0.0
05788,1026,57.336000000000006,2015-01-30,debit,0,0.0
05789,1026,57.336000000000006,2015-02-06,debit,0,0.0
05790,1026,57.336000000000006,2015-02-13,debit,0,0.0
05791,1026,57.336000000000006,2015-02-20,debit,0,0.0
05792,1026,57.336000000000006,2015-02-27,debit,0,0.0
05793,1026,57.336000000000006,2015-03-07,debit,1,20.0
05794,1026,57.336000000000006,2015-03-14,debit,1,20.0
05795,1026,57.336000000000006,2015-03-20,debit,0,0.0
05796,1026,57.336000000000006,2015-03-27,debit,0,0.0
05797,1026,57.336000000000006,2015-04-03,debit,0,0.0
05798,1026,57.336000000000006,2015-04-10,debit,0,0.0
05799,1027,232.5,2016-07-10,debit,0,0.0
05800,1027,232.5,2016-07-17,debit,0,0.0
05801,1027,232.5,2016-07-25,debit,1,20.0
05802,1027,232.5,2016-07-31,debit,0,0.0
05803,1030,180.0,2013-07-21,debit,0,0.0
05804,1030,180.0,2013-07-28,debit,0,0.0
05805,1030,180.0,2013-08-04,debit,0,0.0
05806,1030,180.0,2013-08-11,debit,0,0.0
05807,1030,180.0,2013-08-19,debit,1,20.0
05808,1031,115.0,2017-08-13,debit,0,0.0
05809,1031,115.0,2017-08-20,debit,0,0.0
05810,1031,115.0,2017-08-27,debit,0,0.0
05811,1031,115.0,2017-09-03,debit,0,0.0
05812,1031,115.0,2017-09-10,debit,0,0.0
05813,1031,115.0,2017-09-17,debit,0,0.0
05814,1031,115.0,2017-09-24,debit,0,0.0
05815,1031,115.0,2017-10-01,debit,0,0.0
05816,1033,234.0,2013-03-20,debit,0,0.0
05817,1033,234.0,2013-03-27,debit,0,0.0
05818,1033,234.0,2013-04-03,debit,0,0.0
05819,1033,234.0,2013-04-10,debit,0,0.0
05820,1033,234.0,2013-04-17,debit,0,0.0
05821,1035,227.5,2017-05-09,debit,0,0.0
05822,1035,227.5,2017-05-16,debit,0,0.0
05823,1035,227.5,2017-05-23,debit,0,0.0
05824,1035,227.5,2017-05-30,debit,0,0.0
05825,1036,257.5,2013-04-02,debit,0,0.0
05826,1036,257.5,2013-04-09,debit,0,0.0
05827,1036,257.5,2013-04-16,debit,0,0.0
05828,1036,257.5,2013-04-23,debit,0,0.0
05829,1037,133.75,2014-07-07,debit,0,0.0
05830,1037,133.75,2014-07-14,debit,0,0.0
05831,1037,133.75,2014-07-21,debit,0,0.0
05832,1037,133.75,2014-07-28,debit,0,0.0
05833,1037,133.75,2014-08-04,debit,0,0.0
05834,1037,133.75,2014-08-11,debit,0,0.0
05835,1037,133.75,2014-08-18,debit,0,0.0
05836,1037,133.75,2014-08-25,debit,0,0.0
05837,1038,139.33599999999998,2018-10-06,debit,0,0.0
05838,1038,139.33599999999998,2018-10-13,debit,0,0.0
05839,1038,139.33599999999998,2018-10-20,debit,0,0.0
05840,1038,139.33599999999998,2018-10-27,debit,0,0.0
05841,1038,139.33599999999998,2018-11-03,debit,0,0.0
05842,1038,139.33599999999998,2018-11-10,debit,0,0.0
05843,1038,139.33599999999998,2018-11-17,debit,0,0.0
05844,1038,139.33599999999998,2018-11-24,debit,0,0.0
05845,1038,139.33599999999998,2018-12-01,debit,0,0.0
05846,1038,139.33599999999998,2018-12-08,debit,0,0.0
05847,1038,139.33599999999998,2018-12-15,debit,0,0.0
05848,1038,139.33599999999998,2018-12-22,debit,0,0.0
05849,1038,139.33599999999998,2018-12-29,debit,0,0.0
05850,1038,139.33599999999998,2019-01-05,debit,0,0.0
05851,1038,139.33599999999998,2019-01-12,debit,0,0.0
05852,1039,254.0,2016-02-29,debit,0,0.0
05853,1039,254.0,2016-03-07,debit,0,0.0
05854,1039,254.0,2016-03-14,debit,0,0.0
05855,1039,254.0,2016-03-21,debit,0,0.0
05856,1039,254.0,2016-03-29,debit,1,20.0
05857,1040,162.5,2012-08-22,debit,0,0.0
05858,1040,162.5,2012-08-29,debit,0,0.0
05859,1040,162.5,2012-09-05,debit,0,0.0
05860,1040,162.5,2012-09-12,debit,0,0.0
05861,1042,84.0,2016-01-27,debit,1,20.0
05862,1042,84.0,2016-02-02,debit,0,0.0
05863,1042,84.0,2016-02-09,debit,0,0.0
05864,1042,84.0,2016-02-16,debit,0,0.0
05865,1042,84.0,2016-02-23,debit,0,0.0
05866,1042,84.0,2016-03-01,debit,0,0.0
05867,1042,84.0,2016-03-08,debit,0,0.0
05868,1042,84.0,2016-03-15,debit,0,0.0
05869,1042,84.0,2016-03-22,debit,0,0.0
05870,1042,84.0,2016-03-29,debit,0,0.0
05871,1042,84.0,2016-04-05,debit,0,0.0
05872,1042,84.0,2016-04-12,debit,0,0.0
05873,1042,84.0,2016-04-19,debit,0,0.0
05874,1042,84.0,2016-04-27,debit,1,20.0
05875,1042,84.0,2016-05-03,debit,0,0.0
05876,1044,242.5,2016-12-26,debit,0,0.0
05877,1044,242.5,2017-01-02,debit,0,0.0
05878,1044,242.5,2017-01-09,debit,0,0.0
05879,1044,242.5,2017-01-16,debit,0,0.0
05880,1045,82.664,2012-08-03,debit,0,0.0
05881,1045,82.664,2012-08-10,debit,0,0.0
05882,1045,82.664,2012-08-17,debit,0,0.0
05883,1045,82.664,2012-08-24,debit,0,0.0
05884,1045,82.664,2012-08-31,debit,0,0.0
05885,1045,82.664,2012-09-07,debit,0,0.0
05886,1045,82.664,2012-09-14,debit,0,0.0
05887,1045,82.664,2012-09-21,debit,0,0.0
05888,1045,82.664,2012-09-28,debit,0,0.0
05889,1045,82.664,2012-10-05,debit,0,0.0
05890,1045,82.664,2012-10-12,debit,0,0.0
05891,1045,82.664,2012-10-19,debit,0,0.0
05892,1045,82.664,2012-10-26,debit,0,0.0
05893,1045,82.664,2012-11-03,debit,1,20.0
05894,1045,82.664,2012-11-09,debit,0,0.0
05895,1047,287.5,2016-03-08,debit,0,0.0
05896,1047,287.5,2016-03-15,debit,0,0.0
05897,1047,287.5,2016-03-22,debit,0,0.0
05898,1047,287.5,2016-03-29,debit,0,0.0
05899,1048,138.75,2018-10-18,debit,0,0.0
05900,1048,138.75,2018-10-25,debit,0,0.0
05901,1048,138.75,2018-11-01,debit,0,0.0
05902,1048,138.75,2018-11-08,debit,0,0.0
05903,1048,138.75,2018-11-15,debit,0,0.0
05904,1048,138.75,2018-11-22,debit,0,0.0
05905,1048,138.75,2018-11-29,debit,0,0.0
05906,1048,138.75,2018-12-06,debit,0,0.0
05907,1049,100.0,2016-12-08,debit,0,0.0
05908,1049,100.0,2016-12-15,debit,0,0.0
05909,1049,100.0,2016-12-22,debit,0,0.0
05910,1049,100.0,2016-12-29,debit,0,0.0
05911,1049,100.0,2017-01-05,debit,0,0.0
05912,1049,100.0,2017-01-12,debit,0,0.0
05913,1049,100.0,2017-01-19,debit,0,0.0
05914,1049,100.0,2017-01-27,debit,1,20.0
05915,1049,100.0,2017-02-02,debit,0,0.0
05916,1049,100.0,2017-02-09,debit,0,0.0
05917,1050,264.0,2016-04-17,debit,0,0.0
05918,1050,264.0,2016-04-25,debit,1,20.0
05919,1050,264.0,2016-05-01,debit,0,0.0
05920,1050,264.0,2016-05-08,debit,0,0.0
05921,1050,264.0,2016-05-15,debit,0,0.0
05922,1051,255.0,2019-06-20,debit,0,0.0
05923,1051,255.0,2019-06-27,debit,0,0.0
